top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,15,12,3,0,142,119,23,1234,2416,24,13,11,2,0
0,0,0,2,2,1,2,1,1,0,0,0,2,2,1,1,16,15,2,1,145,142,3,1484,2440,700,17,13,4,0
0,0,0,2,2,1,1,0,0,1,1,0,2,2,1,1,17,16,2,1,147,146,3,1726,3142,262,19,17,2,1
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,7,7,0,241,241,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,6,6,0,132,372,0,4,4,0,0
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,4,1,3,0,32,6,26,463,372,587,10,4,6,0
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,5,4,2,1,51,32,19,607,959,144,11,10,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,8,8,0,96,96,0,2,2,0,0
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,10,8,2,0,46,44,2,537,456,180,8,8,2,0
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,12,10,2,0,47,45,2,1174,1002,606,11,10,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,170,340,0,2,2,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,14,14,0,0,106,106,0,713,812,0,10,10,0,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,16,5,12,1,120,60,60,707,176,540,6,2,4,0
2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,18,16,2,0,122,120,2,709,716,2,7,6,1,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,8,3,5,0,86,26,60,342,216,176,6,4,2,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,50,50,0,719,2043,0,10,10,0,0
2,2,0,2,1,1,2,1,1,2,2,0,4,3,1,0,28,27,6,5,206,193,13,2481,9381,564,35,31,4,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,29,29,0,130,130,0,1,1,0,0
2,2,0,2,2,1,2,1,1,2,2,0,4,4,1,1,29,28,2,1,208,205,4,2815,10278,280,35,34,1,1
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,13,13,0,78,78,0,2,2,0,0
2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,33,24,9,0,233,224,9,2544,3957,756,25,24,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,3,0,3,0,3,38,0,38,1,0,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,5,5,0,140,353,0,5,5,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,138,153,0,2,2,0,0
2,0,2,5,1,4,1,1,1,6,0,6,7,1,6,0,54,4,51,1,347,7,340,5929,97,22833,74,2,72,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,21,21,0,274,274,0,1,1,0,0
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,4,3,1,0,22,21,1,275,274,1,2,1,1,0
0,0,0,2,2,0,2,1,2,0,0,0,2,2,0,0,4,4,0,0,22,22,0,275,275,0,2,2,0,0
0,0,0,2,2,0,2,1,2,0,0,0,2,2,0,0,4,4,0,0,22,22,0,275,275,0,2,2,0,0
0,0,0,3,2,1,2,1,1,1,1,0,3,2,1,0,6,4,3,1,26,22,4,327,275,52,4,2,2,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,8,0,8,26,0,26,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,103,0,103,1,0,1,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,1,2,0,3,1,2,174,103,126,3,1,2,0
1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,4,3,1,0,4,3,1,175,229,1,4,3,1,0
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,3,2,1,0,10,2,8,159,126,134,4,2,2,0
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,4,3,2,1,13,10,3,408,260,697,7,4,3,0
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,4,4,1,1,15,13,2,427,957,37,9,7,2,0
1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,24,6,18,0,356,17,339,2500,1098,4315,37,11,26,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,9,0,9,0,9,0,9,613,0,1273,5,0,5,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,4,4,0,34,34,0,1,1,0,0
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,3,3,1,1,6,4,2,53,34,37,3,1,2,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,6,3,3,0,26,6,20,340,71,372,5,3,2,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,6,0,6,42,0,42,1,0,1,0
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,3,2,1,0,9,6,3,58,42,16,2,1,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,35,35,0,158,158,0,2,2,0,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,9,9,0,72,72,0,1,1,0,0
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,32,9,23,247,72,236,3,1,2,0
1,1,0,5,4,1,1,0,0,5,5,0,6,5,1,0,14,9,5,0,84,77,7,937,525,671,12,8,4,0
0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,3,2,1,0,36,32,4,264,308,17,4,3,1,0
1,0,1,5,0,5,6,6,6,0,0,0,6,0,6,0,14,0,14,0,87,0,87,953,0,1212,13,0,13,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,6,6,0,20,20,0,1,1,0,0
1,1,0,8,6,2,1,0,0,8,7,1,9,7,2,0,29,27,2,0,128,126,2,2146,2882,1838,31,24,7,0
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,13,6,7,57,20,37,2,1,1,0
0,0,0,2,2,1,1,0,0,1,1,0,2,2,1,1,3,2,1,0,21,13,8,105,57,48,3,2,1,0
0,0,0,2,2,1,1,0,0,1,1,0,2,2,1,1,6,3,3,0,26,21,5,352,105,247,4,3,1,0
0,0,0,2,2,1,1,1,0,1,1,0,2,2,1,1,6,6,1,1,27,26,1,369,352,34,6,4,2,0
0,0,0,2,2,1,1,0,0,1,1,0,2,2,1,1,3,2,1,0,53,13,40,279,57,390,5,2,3,0
1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,193,191,2,0,637,635,2,15107,52677,638,6,6,2,0
1,1,1,2,1,1,1,0,0,2,2,0,3,2,2,1,195,193,3,1,641,637,4,15646,53315,920,9,6,3,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,9,9,0,146,146,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,5,5,0,55,55,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,12,12,0,106,106,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,4,4,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,4,4,0,34,34,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,20,0,20,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,9,9,0,32,32,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,5,5,0,94,156,0,2,2,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,17,15,3,1,72,47,25,704,598,213,12,11,1,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,3,0,3,0,5,0,5,628,0,1162,4,0,4,0
1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,12,9,4,1,31,26,5,1178,1453,709,14,10,4,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,3,0,3,0,10,0,10,17,0,17,1,0,1,0
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,5,3,3,1,14,10,4,311,17,294,2,1,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,9,9,0,115,115,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,18,18,0,239,239,0,1,1,0,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,3,2,1,0,550,18,532,2807,239,2568,2,1,1,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,20,0,20,20,0,20,1,0,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,8,8,0,124,124,0,1,1,0,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,6,1,5,0,30,12,18,305,37,268,3,1,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,4,4,0,118,118,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,16,16,0,139,139,0,1,1,0,0
2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,33,26,7,0,514,507,7,2807,2179,1148,2,2,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,27,27,0,1,1,0,0
4,3,2,1,1,0,0,0,0,5,4,1,5,4,2,1,44,42,2,0,927,873,54,4266,4822,648,13,11,2,0
3,2,1,0,0,0,2,1,1,1,1,0,3,2,1,0,20,1,20,1,26,4,22,1744,30,1714,3,2,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,23,23,0,0,64,64,0,1560,1654,0,13,13,0,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,5,5,1,1,44,8,36,1063,957,106,2,1,1,0
3,1,3,0,0,0,1,1,0,2,0,2,3,1,3,1,22,3,20,1,30,5,27,2433,718,1849,5,1,4,1
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,36,36,0,106,106,0,1,1,0,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,5,0,5,5,0,5,1,0,1,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,2,1,1,0,6,5,1,5973,5,5968,2,1,1,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,8,2,6,0,52,2,50,365,5,448,4,2,2,0
2,2,0,1,1,0,3,1,3,0,0,0,3,3,0,0,10,10,0,0,63,63,0,6464,6552,0,6,6,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2,2,0,0,0,0,2,1,2,0,0,0,2,2,0,0,22,22,0,0,36,36,0,335,335,0,4,4,0,0
4,4,0,2,2,0,6,0,6,0,0,0,6,6,0,0,74,74,0,0,679,679,0,12750,34344,0,37,37,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,7,7,0,0,11,11,0,39,39,0,6,6,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,5,5,0,539,539,0,2,2,0,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,6,5,1,0,26,5,21,564,539,25,3,2,1,0
1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,16,6,10,0,36,26,10,2625,564,2061,4,3,1,0
4,4,0,4,3,1,1,0,0,7,7,0,8,7,1,0,46,45,1,0,139,132,7,9488,27284,123,17,16,1,0
2,1,1,1,1,0,2,1,1,1,1,0,3,2,1,0,8,6,2,0,33,26,7,685,564,121,5,3,2,0
2,2,0,2,1,1,1,0,0,3,3,0,4,3,1,0,9,8,1,0,34,33,1,788,685,103,6,5,1,0
2,2,1,2,2,0,1,0,0,3,3,0,4,4,1,1,11,9,3,1,38,34,4,1081,788,692,9,6,3,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,3,3,0,1,1,0,0
2,0,2,3,1,2,1,1,1,4,0,4,5,1,4,0,12,1,11,0,39,1,38,1143,59,1500,11,1,10,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,1,1,0,4,1,3,4,1,3,2,1,1,0
3,2,1,3,3,1,1,0,0,5,5,0,6,5,2,1,37,12,26,1,118,42,76,1785,1680,1717,47,14,33,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,3,0,5,0,5,565,0,565,1,0,1,0
1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,11,8,4,1,115,106,9,829,266,569,7,4,3,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,6,6,0,6,6,0,1,1,0,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,6,2,4,0,11,6,5,806,6,800,2,1,1,0
1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,8,6,3,1,15,11,4,917,806,111,3,2,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,11,11,0,41,41,0,1,1,0,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,25,0,25,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,27,27,0,490,490,0,2,2,0,0
3,1,3,1,0,1,2,1,1,2,0,2,4,1,4,1,47,40,9,2,160,136,23,2601,2995,998,25,20,5,0
2,2,0,1,0,1,2,1,1,1,1,0,3,2,1,0,6,2,4,0,32,12,20,497,42,455,4,2,2,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,4,1,3,0,8,1,7,264,1,263,2,1,1,0
2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,6,4,2,0,20,8,12,383,264,119,3,2,1,0
2,2,1,1,0,1,1,1,0,2,1,1,3,2,2,1,17,6,12,1,109,20,89,635,383,252,6,3,3,0
2,2,0,1,1,1,2,1,1,1,1,0,3,3,1,1,17,17,2,2,111,109,2,644,635,9,7,6,1,0
2,2,0,2,1,1,2,1,1,2,2,0,4,3,1,0,19,17,3,1,120,111,9,889,644,403,9,7,2,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,22,0,22,1,0,1,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,1,2,0,10,2,8,88,22,66,2,1,1,0
3,1,2,1,1,0,1,0,0,3,2,1,4,2,2,0,47,14,33,0,145,105,40,4907,414,4542,14,11,3,0
4,1,3,2,0,2,1,1,1,5,0,5,6,1,5,0,51,1,51,1,161,1,160,5432,1,5589,13,1,12,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,15,15,0,0,67,67,0,224,264,0,9,9,0,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,18,15,3,0,86,67,19,315,264,91,10,9,1,0
3,2,1,0,0,0,1,0,0,2,2,0,3,2,1,0,19,18,1,0,95,86,9,327,355,12,11,10,1,0
1,1,0,3,3,0,4,0,4,0,0,0,4,4,0,0,2,2,0,0,35,35,0,159,351,0,9,9,0,0
4,4,0,2,2,1,1,0,0,5,5,0,6,6,1,1,73,70,4,1,347,341,6,6461,6436,592,37,31,6,0
3,3,1,0,0,0,1,0,0,2,2,0,3,3,1,1,27,19,8,0,147,95,52,696,367,369,12,11,1,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,110,102,8,0,132,124,8,1849,1567,643,6,6,3,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,4,4,0,94,94,0,2,2,0,0
4,4,0,1,0,1,1,0,0,4,4,0,5,4,1,0,132,132,2,2,286,281,5,2804,3092,290,22,20,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,312,312,0,774,774,0,1,1,0,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,3,1,2,0,317,312,5,916,774,142,2,1,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,16,16,0,176,176,0,1,1,0,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,7,4,4,1,26,16,10,1766,176,3102,3,1,2,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,4,4,0,16,16,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,59,59,0,180,180,0,1,1,0,0
3,2,1,1,1,0,1,0,0,3,3,0,4,3,1,0,13,10,3,0,379,344,35,2930,4949,174,8,7,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,86,86,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,5,5,0,10,10,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,21,21,0,21,21,0,1,1,0,0
2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,12,10,2,0,83,81,2,1606,3119,353,7,7,1,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,11,10,1,0,116,115,1,473,615,81,8,8,1,0
2,2,0,1,0,1,1,0,0,2,2,0,3,2,1,0,33,23,10,0,262,199,63,3379,4168,1516,20,15,5,0
4,3,1,2,2,0,1,0,0,5,5,0,6,5,1,0,41,37,5,1,316,290,26,3593,5802,96,27,25,2,0
3,3,1,2,2,0,1,0,0,4,4,0,5,5,1,1,43,36,9,2,311,289,22,3833,5716,734,27,24,3,0
3,3,0,1,1,1,1,0,0,3,3,0,4,4,1,1,35,33,2,0,286,283,3,3415,5705,15,22,21,1,0
3,3,1,1,1,0,1,0,0,3,3,0,4,4,1,1,37,35,3,1,290,286,4,4233,5720,818,23,22,1,0
3,3,1,1,1,0,1,0,0,3,3,0,4,4,1,1,41,37,5,1,306,290,16,4772,6538,539,24,23,1,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,14,11,3,0,120,116,4,531,696,58,9,8,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,65,65,0,296,296,0,1,1,0,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,9,4,6,1,102,65,37,414,296,118,8,1,7,0
3,3,1,1,1,0,1,0,0,3,3,0,4,4,1,1,47,45,2,0,354,347,7,5282,8217,247,34,33,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,13,13,0,51,51,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,15,15,0,21,21,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,127,127,0,258,276,0,3,3,0,0
3,2,1,0,0,0,2,1,1,1,1,0,3,2,1,0,10,8,2,0,166,155,11,443,348,113,6,5,1,0
4,4,1,0,0,0,1,0,0,3,3,0,4,4,1,1,19,18,2,1,253,250,3,889,990,46,13,12,1,0
4,4,1,0,0,0,1,0,0,3,3,0,4,4,1,1,25,19,8,2,279,253,28,1588,1052,682,14,13,1,1
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,29,29,0,1,1,0,0
4,4,1,1,1,0,1,0,0,4,4,0,5,5,1,1,57,51,7,1,516,502,14,6212,8155,1304,36,35,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,17,17,0,19,19,0,2,2,0,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,4,1,4,1,42,25,17,100,81,19,3,1,2,0
4,4,1,7,7,0,1,0,0,10,10,0,11,11,1,1,247,246,3,2,893,891,7,30115,397501,15338,203,200,3,1
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,11,11,0,76,76,0,1,1,0,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,4,1,4,1,27,16,11,173,97,76,2,1,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,5,5,0,58,58,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,11,11,0,19,19,0,3,3,0,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,4,4,1,1,21,16,5,89,77,12,5,4,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,16,16,0,16,16,0,1,1,0,0
2,2,1,0,0,0,2,1,1,0,0,0,2,2,1,1,15,13,2,0,262,260,2,4564,3044,1610,2,2,1,0
4,4,1,3,3,0,1,0,0,6,6,0,7,7,1,1,99,97,2,0,960,933,27,13419,18348,389,67,65,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,30,30,0,33,33,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,159,159,0,452,452,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,68,0,68,68,0,68,1,0,1,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,16,1,15,0,239,171,68,2792,683,7105,16,2,14,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,6,4,2,0,123,121,2,1093,398,695,1,1,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,14,14,0,83,83,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,27,27,0,27,27,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,3,3,0,177,177,0,1,1,0,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,4,3,1,0,11,3,8,211,177,34,2,1,1,0
1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,6,5,1,0,20,19,1,312,179,133,2,2,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,45,45,0,433,433,0,1,1,0,0
1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,15,14,1,0,103,98,5,1048,1144,79,7,6,1,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,9,0,9,17,0,17,1,0,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,3,3,0,1,1,0,0
1,1,0,2,2,1,2,1,1,1,1,0,3,3,1,1,12,9,3,0,98,56,42,775,453,322,5,3,2,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,5,2,3,0,8,2,6,299,3,296,2,1,1,0
1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,7,5,3,1,16,8,8,854,299,1103,4,2,2,0
1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,9,7,3,1,22,16,6,1234,1402,380,5,4,1,0
1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,11,9,3,1,26,22,4,1961,1782,1453,7,5,2,0
1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,11,11,1,1,29,26,3,2039,3235,155,9,7,2,0
1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,13,11,3,1,35,29,6,2299,3390,260,10,9,1,0
1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,15,13,3,1,40,35,5,2773,3650,474,11,10,1,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,15,0,15,72,0,76,3,0,3,0
1,1,1,2,2,0,1,1,0,2,2,0,3,3,1,1,19,17,3,1,128,55,73,3369,4200,524,15,14,1,0
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,5,2,3,0,18,15,3,451,76,379,4,3,1,0
2,2,0,4,3,1,2,1,1,4,4,0,6,5,1,0,32,29,4,1,194,185,9,4240,5553,66,20,18,2,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,317,0,317,0,3758,0,3758,10059,0,13980,4,0,4,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,14,9,5,0,18,13,5,1243,415,828,2,2,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,5,5,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1100,1100,0,2507,2507,0,1,1,0,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,3,1,2,0,1114,1100,14,2578,2507,71,2,1,1,0
2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,70,50,20,0,417,397,20,5596,4181,3332,23,23,6,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,6,6,0,40,75,0,2,2,0,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,212,202,10,0,2014,2004,10,5431,3621,2076,24,23,3,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,466,466,0,466,466,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,466,466,0,466,466,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,319,319,0,334,334,0,1,1,0,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,209,1,209,1,2140,319,1821,3523,334,3524,7,1,6,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,33,33,0,0,107,107,0,250,250,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,64,0,64,0,444,0,444,1970,0,1970,2,0,2,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,8,8,0,105,289,0,3,3,0,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,10,9,1,0,51,50,1,2174,1577,1066,4,4,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,8,8,0,142,142,0,1,1,0,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,4,3,1,0,9,8,1,143,142,1,2,1,1,0
3,1,2,0,0,0,2,1,1,1,0,1,3,1,2,0,14,1,14,1,73,13,60,2345,28,2786,7,1,6,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,5,4,1,0,14,9,5,149,143,6,3,2,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,4,4,0,12,12,0,1,1,0,0
